Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed,revenue_per_employee,burn_to_revenue_ratio,revenue_to_funding_ratio,marketing_efficiency,employees_per_founder,experience_per_founder,product_market_fit_score,profit_margin_proxy,funding_per_year
3,2.0,10921625.0,3.0,2.0,580.0,20924525.52638041,46428040.2639311,2,0,6.0,54.39093802995561,14211175.641596615,0.0,36014.67388361516,2.2188334921412616,1.915880064596646,1.4723992287263241,145.0,0.5,326.3456281797337,-25503514.737550694,3640541.6666666665
3,1.0,7282444.0,1.0,9.0,304.0,51535440.37395726,500000.0,1,0,5.0,87.37078829298775,30046746.35929144,0.0,168968.6569637943,0.009702061080099108,7.076667297035166,1.7151753485230676,152.0,4.5,436.85394146493877,51035440.37395726,3641222.0
7,11.0,10996894.0,1.0,2.0,493.0,52771048.20710165,500000.0,2,1,7.0,43.261261942512085,500000.0,1.0,106823.98422490213,0.009474892152280964,4.798722567333929,105.54188533043263,246.5,1.0,302.8288335975846,52271048.20710165,916407.8333333334
4,7.0,13593459.0,4.0,4.0,299.0,55502042.26019215,500000.0,1,0,4.0,60.873185173077935,7097504.036101004,0.0,185006.80753397383,0.009008677350057418,4.082995959835991,7.819937002916458,59.8,0.8,243.49274069231174,55002042.26019215,1699182.375
0,3.0,21349504.0,4.0,9.0,560.0,57342135.67624908,500000.0,1,0,4.0,30.0,7427889.301163794,1.0,102214.14559046182,0.008719591368263372,2.685876589468893,7.719841482751136,112.0,1.8,120.0,56842135.67624908,5337376.0
3,5.0,566671.0,2.0,21.0,708.0,34538714.60963954,500000.0,2,2,1.0,89.41264593037,45838487.68957411,1.0,48714.68915322925,0.014476508207515774,60.95009919254797,0.7534872025022787,236.0,7.0,89.41264593037,34038714.60963954,94445.16666666667
1,7.0,30278431.0,2.0,12.0,234.0,7395171.236777727,500000.0,2,2,9.0,90.27517338692132,500000.0,1.0,31468.81377352224,0.06761167745538045,0.24423891028365427,14.790312892929668,78.0,4.0,812.4765604822919,6895171.236777727,3784803.875
1,2.0,28503767.0,3.0,10.0,16.0,7167886.737124074,500000.0,1,0,9.0,30.0,500000.0,1.0,421640.39630141616,0.069755556774472,0.2514715506077679,14.335744802758542,4.0,2.5,270.0,6667886.737124074,9501255.666666666
7,3.0,37316540.0,1.0,6.0,578.0,2837450.3101544287,500000.0,1,0,7.0,35.90323430620294,36731966.29623036,0.0,4900.605026173452,0.17621447748218363,0.07603733449342019,0.07724743647056508,289.0,3.0,251.32264014342059,2337450.3101544287,9329135.0
7,2.0,30910232.0,2.0,11.0,494.0,17171937.402519282,20688769.618728276,2,1,6.0,64.8399367876714,5517745.662818907,0.0,34690.782631352085,1.2048010616956932,0.5555421533871738,3.1121286372626757,164.66666666666666,3.6666666666666665,389.03962072602843,-3516832.2162089944,10303410.666666666
3,5.0,26490887.0,2.0,3.0,26.0,47922987.02086867,22847049.130274773,0,1,2.0,35.52729676068971,32786206.07493452,0.0,1774925.445217358,0.47674508777135804,1.8090366401031428,1.4616813378668132,8.666666666666666,1.0,71.05459352137942,25075937.890593894,4415147.833333333
4,6.0,12029513.0,1.0,5.0,668.0,54838356.036180586,66028095.1941615,1,0,4.0,87.74861364323587,500000.0,0.0,81970.63682538204,1.204049478553821,4.558651000878388,109.67649271937573,334.0,2.5,350.9944545729435,-11189739.157980911,1718501.857142857
5,14.0,28604618.0,4.0,14.0,620.0,81876905.77014324,500000.0,0,0,9.0,65.18470849385646,38720950.71351147,1.0,131846.86919507768,0.006106728010666948,2.8623665908692315,2.114537534509327,124.0,2.8,586.6623764447081,81376905.77014324,1906974.5333333334
3,3.0,22605192.0,1.0,6.0,19.0,34365824.79431996,45917233.14992446,0,0,7.0,56.93108057451768,15262256.877935177,0.0,1718291.2397159978,1.336130649812982,1.52026239255378,2.251686812604774,9.5,3.0,398.51756402162374,-11551408.3556045,5651298.0
0,7.0,23854275.0,1.0,20.0,970.0,83691424.1244372,173346988.2775777,0,2,5.0,95.03774160129248,34357188.69617359,1.0,86190.9620231073,2.0712634301523183,3.508445367381395,2.4359217056032385,485.0,10.0,475.18870800646243,-89655564.1531405,2981784.375
6,8.0,35986783.0,4.0,10.0,885.0,76211877.88680121,500000.0,1,2,6.0,30.0,500000.0,1.0,86017.92086546413,0.006560657043276133,2.117774066357283,152.42345092670058,177.0,2.0,180.0,75711877.88680121,3998531.4444444445
3,7.0,36142481.0,4.0,11.0,316.0,40870152.38812143,48178329.82465711,2,1,3.0,52.78756544832604,37719339.19240058,0.0,128927.92551457866,1.1788145096284306,1.130806467251514,1.0835330676424624,63.2,2.2,158.36269634497813,-7308177.436535679,4517810.125
3,7.0,26049902.0,4.0,7.0,133.0,16269051.513865557,22355386.87508879,0,1,4.0,51.70833755466944,500000.0,0.0,121410.83219302654,1.3741050289213865,0.6245340534997599,32.53803795165521,26.6,1.4,206.83335021867777,-6086335.361223232,3256237.75
6,2.0,25235619.0,2.0,5.0,142.0,48171867.19439474,500000.0,1,0,7.0,62.11618162686479,500000.0,0.0,336866.2041566066,0.010379501952929861,1.908883839366528,96.34354170170607,47.333333333333336,1.6666666666666667,434.8132713880535,47671867.19439474,8411873.0
0,7.0,38090258.0,2.0,13.0,49.0,86250936.00414626,29398649.44589893,0,0,9.0,39.95381721469418,500000.0,1.0,1725018.7200829252,0.3408502036851574,2.2643830278010517,172.50152700523853,16.333333333333332,4.333333333333333,359.58435493224766,56852286.55824733,4761282.25
5,9.0,39571945.0,1.0,7.0,277.0,17705207.100665532,116586109.2500762,2,0,6.0,51.18574255532463,19414021.94049765,1.0,63687.795326135005,6.58484828798447,0.4474181557981893,0.9119803327177733,138.5,3.5,307.1144553319478,-98880902.14941067,3957194.5
3,2.0,38458301.0,4.0,6.0,141.0,56165381.10641367,500000.0,0,0,4.0,65.0832561327602,500000.0,0.0,395530.8528620681,0.008902280751026951,1.4604228004245656,112.33053755175223,28.2,1.2,260.3330245310408,55665381.10641367,12819433.666666666
7,6.0,45815271.0,4.0,1.0,556.0,37436153.00574273,500000.0,0,1,5.0,91.58952219860588,74025946.17535187,1.0,67210.32855609107,0.013356072846673825,0.8171107879866506,0.5057166363175923,111.2,0.2,457.9476109930294,36936153.00574273,6545038.714285715
3,1.0,30754903.0,1.0,7.0,707.0,25271132.56943941,500000.0,0,0,4.0,65.749212408387,5430239.267914688,0.0,35693.690069829674,0.019785420334474196,0.8216944058560356,4.6537779771472225,353.5,3.5,262.996849633548,24771132.56943941,15377451.5
7,2.0,25690652.0,3.0,1.0,211.0,1598885.1865275248,48607309.05683572,0,0,7.0,44.36849734336483,39499739.63415477,0.0,7541.911257205305,30.40073112546022,0.06223606642180426,0.04047837177809202,52.75,0.25,310.5794814035538,-47008423.87030819,8563550.666666666
1,4.0,16440299.0,1.0,29.0,937.0,88421668.79508433,52915101.15053047,0,1,3.0,51.458661955990095,18129131.901465427,1.0,94266.17142333084,0.5984404193356707,5.378348861948038,4.877324760961787,468.5,14.5,154.3759858679703,35506567.644553855,3288059.8
4,4.0,32493562.0,4.0,8.0,109.0,55116118.68141237,500000.0,1,0,6.0,75.68886065120446,35598865.76461202,0.0,501055.6243764761,0.00907175619202058,1.6962165300681975,1.5482548656914545,21.8,1.6,454.1331639072268,54616118.68141237,6498712.4
6,1.0,11724646.0,3.0,3.0,653.0,46731973.54184269,1105124.5863915223,0,0,4.0,63.14495140285346,500000.0,0.0,71455.61703645671,0.023648146632495065,3.9857893838375427,93.46376015616507,163.25,0.75,252.57980561141383,45626848.95545117,5862323.0
7,7.0,878210.0,1.0,18.0,592.0,91263425.0998418,83480435.40775473,1,2,1.0,76.64329954977251,10075737.822737586,1.0,153901.22276533188,0.9147194990951522,103.91970164327456,9.057740251651884,296.0,9.0,76.64329954977251,7782989.692087069,109776.25
4,9.0,16562820.0,4.0,6.0,95.0,18365866.05797817,37732477.88489474,2,1,6.0,70.36348237123343,15057461.07814615,0.0,191311.10477060595,2.054489328806487,1.1088609879910054,1.2197185662936996,19.0,1.2,422.1808942274006,-19366611.82691657,1656282.0
6,9.0,32146442.0,4.0,15.0,645.0,4546678.711900291,500000.0,1,2,1.0,37.37025170603158,5324081.904096928,1.0,7038.202340402927,0.10997035896135827,0.14143644794232105,0.8539834547658117,129.0,3.0,37.37025170603158,4046678.711900291,3214644.2
2,10.0,7385976.0,2.0,15.0,148.0,35840314.63503037,500000.0,2,2,9.0,98.92187290574924,3834515.805525498,1.0,240539.02439617694,0.013950769995766985,4.852481213389964,9.346761652833248,49.333333333333336,5.0,890.2968561517432,35340314.63503037,671452.3636363636
2,8.0,12966384.0,1.0,1.0,355.0,65819617.48301337,47318077.08506438,2,0,5.0,30.0,6326906.043722027,1.0,184886.5659635207,0.7189053685760297,5.076173311452141,10.403126998416061,177.5,0.5,150.0,18501540.397948988,1440709.3333333333
5,0.0,217627.0,3.0,29.0,927.0,5414927.467956386,39961411.60932387,2,1,3.0,30.0,500000.0,1.0,5835.05115081507,7.379859557850347,24.8815752934199,10.82983327624622,231.75,7.25,90.0,-34546484.14136748,217627.0
6,14.0,34205316.0,4.0,12.0,137.0,42589136.91932472,55787401.99953091,2,1,7.0,75.65402059647134,67466413.32109743,1.0,308616.9341980052,1.3098974227937474,1.245102827707304,0.6312642719772742,27.4,2.4,529.5781441752994,-13198265.080206193,2280354.4
6,3.0,25276259.0,1.0,10.0,707.0,18676649.84846787,26894655.518318,2,0,7.0,67.9981011181242,18667044.574932706,0.0,26379.448938513942,1.4400149007724417,0.7389008440516069,1.000514504209925,353.5,5.0,475.9867078268694,-8218005.66985013,6319064.75
6,8.0,14698926.0,1.0,11.0,588.0,12940130.096310664,93890970.32560375,0,1,5.0,27.376208248965312,500000.0,0.0,21969.660604941706,7.255797458835083,0.8803452181448799,25.880208432204462,294.0,5.5,136.88104124482658,-80950840.2292931,1633214.0
2,13.0,11209.0,4.0,9.0,105.0,39731826.1591775,500000.0,1,0,2.0,84.2287365969173,29811509.375238504,1.0,374828.5486714858,0.012584369654001854,3544.319907152319,1.3327679697899113,21.0,1.8,168.4574731938346,39231826.1591775,800.6428571428571
2,12.0,7371622.0,2.0,21.0,725.0,94922431.65874135,108016841.2538206,2,1,7.0,95.69416384229498,3773731.697866228,1.0,130747.15104509829,1.137948514679932,12.876734425884417,25.153459255980984,241.66666666666666,7.0,669.8591468960649,-13094409.595079243,567047.8461538461
6,10.0,28298268.0,3.0,16.0,56.0,12819673.55110639,161032940.20908082,2,0,6.0,96.1421070995268,500000.0,1.0,224906.55352818227,12.561390663008916,0.4530197077109695,25.639295823621133,14.0,4.0,576.8526425971608,-148213266.65797442,2572569.8181818184
0,6.0,25362066.0,4.0,9.0,582.0,13760715.955158032,72290882.05261073,2,0,6.0,48.06501186678674,42731488.53231119,1.0,23603.28637248376,5.253424097609492,0.5425707595188528,0.3220275283114795,116.4,1.8,288.39007120072046,-58530166.09745269,3623152.285714286
7,4.0,13258491.0,3.0,5.0,257.0,50154773.14354135,25488610.38927725,2,1,1.0,37.195627801146415,60142486.33434568,0.0,194398.34551760214,0.5081990862191835,3.7828414531261436,0.8339324721426905,64.25,1.25,37.195627801146415,24666162.7542641,2651698.2
3,2.0,12576635.0,1.0,3.0,502.0,39397796.095281854,27090340.717228454,2,1,7.0,76.76751136847248,500000.0,0.0,78325.6383604013,0.6876105446127266,3.1326179826848652,78.7954345996945,251.0,1.5,537.3725795793074,12307455.3780534,4192211.6666666665
3,5.0,28681786.0,1.0,10.0,163.0,43090674.711809374,28244379.549266472,2,0,7.0,62.56402529791755,30288696.586218502,0.0,262748.016535423,0.655463834871493,1.5023706407069188,1.422665157164626,81.5,5.0,437.94817708542286,14846295.162542902,4780297.666666667
7,5.0,34062906.0,3.0,17.0,625.0,37980597.3126052,159547743.1002348,0,1,7.0,49.99852366517308,500000.0,1.0,60671.88069106262,4.200769608394591,1.1150133872192765,75.961042703125,156.25,4.25,349.98966565621157,-121567145.7876296,5677151.0
4,4.0,7911616.0,3.0,1.0,745.0,26438329.427991062,114762016.07786852,0,0,5.0,72.41488664227577,9732500.10070706,0.0,35440.11987666362,4.340743693723054,3.3417099725620014,2.716498991823421,186.25,0.25,362.07443321137885,-88323686.64987746,1582323.2
3,0.0,27465103.0,4.0,26.0,296.0,7868875.96094609,30550479.850818127,1,1,8.0,69.66100900420459,68663589.54822901,1.0,26494.531855037338,3.8824447252692824,0.2865045026207106,0.1146004148358514,59.2,5.2,557.2880720336367,-22681603.889872037,27465103.0
3,13.0,18150549.0,2.0,12.0,244.0,28552657.864879657,7684055.394161844,2,1,9.0,80.76576451417992,8153122.076463995,1.0,116541.4606729782,0.26911873358363086,1.5731015239141324,3.5020516183919708,81.33333333333333,4.0,726.8918806276192,20868602.470717814,1296467.7857142857
5,13.0,19524520.0,3.0,4.0,417.0,64227486.97365863,17376888.133794915,0,0,2.0,52.06092000081825,500000.0,1.0,153654.27505659958,0.27055219940910086,3.2895806751755203,128.45471703788317,104.25,1.0,104.1218400016365,46850598.83986372,1394608.5714285714
3,5.0,25005762.0,2.0,15.0,416.0,64638806.57344665,44093351.63811654,2,2,6.0,88.45215712719788,6948782.261367698,1.0,155009.12847349315,0.6821498306263605,2.5849563787934264,9.30217624325846,138.66666666666666,5.0,530.7129427631872,20545454.935330108,4167627.0
6,13.0,2122426.0,1.0,4.0,170.0,85343586.17254262,37050768.5147075,1,0,5.0,78.35611759088404,500000.0,1.0,499085.2992546352,0.43413652674102443,40.21037527912273,170.6868309714233,85.0,2.0,391.7805879544202,48292817.65783512,151601.85714285713
5,11.0,23411501.0,1.0,18.0,536.0,54954179.13331633,35882154.52519689,2,0,1.0,67.45942877424184,500000.0,1.0,102335.52911232092,0.6529467719861969,2.347315397932022,109.90813845035576,268.0,9.0,67.45942877424184,19072024.608119443,1950958.4166666667
6,3.0,5477375.0,4.0,9.0,765.0,50736951.86721783,35332816.84241643,1,0,1.0,45.393779296121046,10979927.245344184,0.0,66236.22959166819,0.6963921726810218,9.26300328245091,4.620881915938914,153.0,1.8,45.393779296121046,15404135.024801403,1369343.75
5,1.0,12667728.0,3.0,18.0,425.0,60875607.43752062,5445124.290612289,1,0,7.0,81.26402929166973,22506662.992198687,1.0,142900.48694253666,0.08944673294232229,4.805565972994893,2.7047814575550366,106.25,4.5,568.8482050416881,55430483.146908335,6333864.0
7,2.0,26351670.0,3.0,10.0,380.0,27577502.6923095,44794587.3074502,0,1,2.0,39.50645500334707,500000.0,0.0,72381.89683020866,1.6243162473020356,1.0465181768666396,55.15489507482885,95.0,2.5,79.01291000669414,-17217084.6151407,8783890.0
6,8.0,19814991.0,1.0,1.0,402.0,19330711.25109396,26337817.290145755,2,0,3.0,78.8553030830678,63561831.6086815,0.0,47967.02543695772,1.3624856108783705,0.9755598816842299,0.30412451085391934,201.0,0.5,236.5659092492034,-7007106.0390517935,2201665.6666666665
4,7.0,18881404.0,1.0,9.0,703.0,6701671.862245029,41559986.94829816,0,1,5.0,76.02514499975452,21019719.18753527,0.0,9519.42025887078,6.201434746603815,0.3549350200498866,0.3188278341697018,351.5,4.5,380.12572499877257,-34858315.08605313,2360175.5
6,2.0,23636109.0,1.0,6.0,604.0,28984868.58196252,53679163.36288105,2,1,2.0,42.92426217287328,24569818.28180008,0.0,47908.873689194246,1.8519718783308226,1.2262960606446034,1.1796940079015092,302.0,3.0,85.84852434574655,-24694294.78091853,7878703.0
4,2.0,34012055.0,2.0,11.0,785.0,33716457.3377846,500000.0,1,1,1.0,32.24066635901747,32209743.665452342,0.0,42896.256154942246,0.014829552825234649,0.9913090034246858,1.0467781625710413,261.6666666666667,3.6666666666666665,32.24066635901747,33216457.337784603,11337351.666666666
3,6.0,29611730.0,2.0,11.0,197.0,39251695.16988204,500000.0,0,1,3.0,60.12751435638462,500000.0,0.0,198240.88469637392,0.012738303023543012,1.3255454458194975,78.5032333332974,65.66666666666667,3.6666666666666665,180.38254306915388,38751695.16988204,4230247.142857143
3,10.0,35394775.0,3.0,24.0,340.0,14089459.609086275,32488556.560590304,1,2,8.0,63.21725669528326,20596155.873850517,1.0,41318.06336975447,2.3058765315429093,0.39806607644829495,0.6840819719612189,85.0,6.0,505.7380535622661,-18399096.95150403,3217706.8181818184
2,13.0,29430971.0,4.0,25.0,412.0,76125793.33066772,500000.0,2,2,3.0,99.11327234927238,33111353.15882948,1.0,184323.95479580562,0.006568075964214565,2.5865878072483546,2.299084264736059,82.4,5.0,297.3398170478171,75625793.33066772,2102212.214285714
1,9.0,35965307.0,3.0,9.0,607.0,1946994.2395367173,500000.0,0,1,6.0,30.0,8153441.579020869,1.0,3202.2931571327586,0.256805969448068,0.05413534174479243,0.23879413151769913,151.75,2.25,180.0,1446994.2395367173,3596530.7
5,10.0,32800420.0,2.0,5.0,953.0,46242912.78908253,109744755.24818587,1,0,8.0,30.0,500000.0,1.0,48472.65491518084,2.37322318720529,1.4098268064633233,92.48564060688383,317.6666666666667,1.6666666666666667,240.0,-63501842.459103346,2981856.3636363638
1,3.0,17083107.0,1.0,17.0,706.0,63736529.094422266,500000.0,1,1,6.0,79.29766053221529,500000.0,1.0,90150.67764416162,0.007844794802278642,3.7309679886366265,127.47280324323805,353.0,8.5,475.78596319329176,63236529.094422266,4270776.75
7,2.0,17206833.0,3.0,8.0,254.0,62363901.33844215,29826649.54670676,1,0,5.0,35.851401065908135,22936711.398885317,0.0,244564.31897428294,0.47826785092505536,3.624368163163668,2.7189555440156683,63.5,2.0,179.25700532954068,32537251.79173539,5735611.0
3,2.0,5443131.0,1.0,9.0,117.0,40790198.85064123,10816316.60389242,2,0,6.0,75.12297030993082,4463104.170168238,0.0,345679.65127662057,0.2651694927580107,7.4938838247246675,9.139421388338835,58.5,4.5,450.7378218595849,29973882.24674881,1814377.0
6,2.0,37674242.0,4.0,1.0,226.0,68902378.9589909,500000.0,1,1,1.0,78.42082496226868,15875805.03635738,0.0,303534.7090704445,0.007256643388771018,1.8288988304022697,4.340086972667511,45.2,0.2,78.42082496226868,68402378.9589909,12558080.666666666
0,9.0,7019896.0,4.0,3.0,203.0,57928447.66245543,35836140.131491214,0,1,9.0,56.03858822639833,20445494.4785996,1.0,283962.97873752663,0.6186276511616187,8.252036698324126,2.8333110206641567,40.6,0.6,504.347294037585,22092307.530964218,701989.6
5,2.0,18991542.0,1.0,23.0,885.0,76723445.52263568,500000.0,2,0,8.0,30.0,58568047.81063741,1.0,86595.31097362944,0.0065169126604927114,4.039874249429637,1.309988075079954,442.5,11.5,240.0,76223445.52263568,6330514.0
3,1.0,2034549.0,4.0,7.0,619.0,24381525.842256315,3576012.4789074063,1,0,3.0,39.44221889081348,500000.0,0.0,39325.041681058574,0.14666893103305237,11.983743747883471,48.762954158604316,123.8,1.4,118.32665667244044,20805513.36334891,1017274.5
3,6.0,38529035.0,2.0,8.0,461.0,40325287.15060986,500000.0,1,0,3.0,30.42521410812385,6596010.711028477,0.0,87284.17132166636,0.012399167443827385,1.0466207135473065,6.1135863484272335,153.66666666666666,2.6666666666666665,91.27564232437155,39825287.15060986,5504147.857142857
1,10.0,44813318.0,4.0,27.0,640.0,7161598.299410541,500000.0,1,0,5.0,60.81100189257576,2322881.214853461,1.0,11172.540248690391,0.06981680754481114,0.15980959364805228,3.0830656215008863,128.0,5.4,304.0550094628788,6661598.299410541,4073938.0
4,2.0,1450067.0,2.0,9.0,76.0,4548686.047996468,500000.0,0,1,7.0,84.00575041531836,45388432.01332796,0.0,59073.844779174906,0.10992182902981464,3.1368777519374733,0.10021685583771489,25.333333333333332,3.0,588.0402529072285,4048686.047996468,483355.6666666667
7,9.0,34831564.0,3.0,7.0,798.0,53799909.098902605,58035105.62148769,2,1,1.0,50.28941892174116,4074133.632625572,0.0,67334.05394105458,1.0787212379128395,1.5445734091736218,13.205235945831104,199.5,1.75,50.28941892174116,-4235196.5225850865,3483156.4
6,8.0,4561497.0,4.0,11.0,712.0,40162038.3807188,123775121.4504236,1,1,7.0,63.08385865391884,22030582.892553862,0.0,56328.244573238146,3.081893334078204,8.804572177981619,1.823012888654903,142.4,2.2,441.5870105774319,-83613083.0697048,506833.0
3,10.0,18428550.0,1.0,25.0,707.0,24519161.433177352,5408531.426211486,1,1,6.0,30.0,500000.0,1.0,34631.58394516575,0.22058385725660423,1.3304986069266842,49.03822478990512,353.5,12.5,180.0,19110630.00696587,1675322.7272727273
3,2.0,19494570.0,1.0,11.0,94.0,22627662.406527188,32772097.024272986,1,0,3.0,72.33663857932206,24128523.60279257,0.0,238185.92006870723,1.4483199805252331,1.1607160991912666,0.9377971831691825,47.0,5.5,217.00991573796617,-10144434.617745798,6498190.0
2,13.0,29267721.0,3.0,24.0,379.0,43828156.238318704,37784857.24791546,0,0,9.0,30.0,15848939.927987356,1.0,115337.25325873343,0.8621137558318418,1.49749120339187,2.7653681364237634,94.75,6.0,270.0,6043298.990403242,2090551.5
4,7.0,8750981.0,1.0,1.0,123.0,63891368.02255458,41026376.96818705,0,0,4.0,50.34594317044227,14713104.19592021,0.0,515252.96792382724,0.6421270602873472,7.3010512445979865,4.3424802019543085,61.5,0.5,201.38377268176907,22864991.054367527,1093872.625
7,5.0,37471365.0,2.0,11.0,90.0,19133741.80712859,500000.0,1,1,4.0,71.90850346461389,23273652.30250322,0.0,210260.89897943506,0.02613184493175673,0.5106230129728547,0.8221202558289652,30.0,3.6666666666666665,287.63401385845555,18633741.80712859,6245227.5
0,7.0,2451543.0,3.0,11.0,215.0,81290734.20090704,14405854.977778314,2,0,1.0,65.12456023274073,500000.0,1.0,376345.9916708659,0.1772139831454935,33.15899457684913,162.5811432395276,53.75,2.75,65.12456023274073,66884879.22312872,306442.875
3,5.0,13210878.0,2.0,5.0,67.0,4010167.372854402,31126299.119064268,1,1,6.0,65.82787897232367,500000.0,0.0,58973.04960080003,7.7618434502062685,0.3035503824427127,8.020318705071393,22.333333333333332,1.6666666666666667,394.96727383394204,-27116131.746209867,2201813.0
4,8.0,14403760.0,2.0,2.0,726.0,25544340.01175715,500000.0,2,0,5.0,38.652702709723975,45660368.15000987,0.0,35136.64375757517,0.019573806964519765,1.7734493103403444,0.5594422578546242,242.0,0.6666666666666666,193.26351354861987,25044340.01175715,1600417.7777777778
7,5.0,35990484.0,4.0,4.0,18.0,25009069.70718423,60472713.06369614,1,1,6.0,30.79663585746116,52785933.71975629,0.0,1316266.8266939067,2.4180311924314903,0.694880041410507,0.47378283324826753,3.6,0.8,184.77981514476696,-35463643.356511906,5998414.0
3,8.0,4482837.0,1.0,7.0,689.0,87446541.45787556,500000.0,1,0,1.0,43.637774231556655,32880252.042343736,0.0,126734.11805489213,0.005717778953248588,19.506959978896308,2.6595458783501593,344.5,3.5,43.637774231556655,86946541.45787556,498093.0
5,12.0,39084866.0,2.0,13.0,574.0,42002736.02473399,66917397.86839085,1,2,2.0,30.0,20491158.43679156,1.0,73048.23656475477,1.5931675554615752,1.0746547001102495,2.0497979216011917,191.33333333333334,4.333333333333333,60.0,-24914661.84365686,3006528.153846154
7,9.0,4162160.0,1.0,14.0,833.0,76199781.58532818,50064828.22509395,0,2,9.0,98.9388358041875,6634239.500546246,1.0,91366.64458672443,0.657020617729868,18.307744843442666,11.48583346941584,416.5,7.0,890.4495222376876,26134953.360234223,416216.0
0,10.0,11846500.0,4.0,16.0,95.0,20509225.362676524,9813561.086308988,2,0,5.0,93.76739914041497,13950384.410732685,1.0,213637.7641945471,0.4784949423625302,1.731247510355718,1.4701547490507192,19.0,3.2,468.83699570207483,10695664.276367536,1076954.5454545454
6,4.0,43101779.0,3.0,9.0,708.0,72982149.15809204,32857469.323904607,1,0,9.0,31.07757760995848,3351164.9268561224,1.0,102936.74070252756,0.45021240471443513,1.6932513960697688,21.778136550391533,177.0,2.25,279.69819848962635,40124679.83418743,8620355.8
7,10.0,30714303.0,1.0,17.0,613.0,70867520.58127066,73760157.86368391,0,0,6.0,73.09769608135466,500000.0,1.0,115419.41462747665,1.0408175172190264,2.3073132499199938,141.73475769302595,306.5,8.5,438.58617648812793,-2892637.2824132442,2792209.3636363638
0,8.0,22853823.0,2.0,29.0,460.0,98954190.45922472,500000.0,0,2,3.0,93.5934785141421,5452251.855563387,1.0,214651.1723627434,0.005052843064318616,4.329874530372892,18.149229883616552,153.33333333333334,9.666666666666666,280.7804355424263,98454190.45922472,2539313.6666666665
1,5.0,10365868.0,3.0,13.0,252.0,99263329.96717492,70684035.45955606,0,1,4.0,30.0,1388937.24511105,1.0,392345.17773586925,0.7120860721763441,9.575977659680527,71.46705788869576,63.0,3.25,120.0,28579294.50761886,1727644.6666666667
4,9.0,31629215.0,2.0,5.0,665.0,60703391.8679813,75425385.84049712,0,1,4.0,46.917772706883646,500000.0,0.0,91146.23403600795,1.2425233957603234,1.9192189862683064,121.40654092288075,221.66666666666666,1.6666666666666667,187.67109082753458,-14721993.972515821,3162921.5
1,11.0,46484801.0,1.0,22.0,900.0,100462404.61764362,500000.0,2,2,9.0,61.31167048665393,3221790.8988095466,1.0,111501.00401514275,0.0049769861365154084,2.1611881796902916,31.182151974112458,450.0,11.0,551.8050343798853,99962404.61764362,3873733.4166666665
7,7.0,32070869.0,2.0,9.0,753.0,52830033.625458784,32963618.26772995,2,1,1.0,60.75834109209585,500000.0,0.0,70066.35759344666,0.6239560223919443,1.6472903175205034,105.65985593120571,251.0,3.0,60.75834109209585,19866415.357728835,4008858.625
0,13.0,30268893.0,1.0,26.0,603.0,7507509.319960752,500000.0,2,1,2.0,38.97945421094128,7247775.147306321,1.0,12429.651191988,0.06659997505039912,0.24802720971439365,1.035836257546525,301.5,13.0,77.95890842188255,7007509.319960752,2162063.785714286
7,9.0,29041503.0,3.0,7.0,715.0,10658338.33186476,500000.0,2,1,3.0,58.37541675143399,500000.0,1.0,14885.947390872569,0.0469116233243928,0.3670036624778372,21.316634030461458,178.75,1.75,175.12625025430197,10158338.33186476,2904150.3
2,10.0,15959540.0,2.0,28.0,675.0,45374698.18639426,23120411.242790848,1,0,8.0,30.0,30275550.356501438,1.0,67122.33459525778,0.5095441216660137,2.843107968230055,1.4987240910032311,225.0,9.333333333333334,240.0,22254286.94360341,1450867.2727272727
6,11.0,2883220.0,1.0,14.0,533.0,49764167.23525304,13527417.64518872,0,2,4.0,52.08219151663042,23188829.866390944,1.0,93191.32441058622,0.27183047813116806,17.259921190659004,2.146040372711478,266.5,7.0,208.32876606652167,36236749.590064324,240268.33333333334
4,6.0,30284132.0,1.0,8.0,793.0,27165204.52467212,21531651.359949112,2,1,6.0,43.34870247526018,7896318.939927898,0.0,34213.10393535531,0.7926187541777855,0.8970111353252913,3.4402360506329948,396.5,4.0,260.0922148515611,5633553.164723009,4326304.571428572
3,7.0,12294828.0,4.0,25.0,492.0,96827906.62991495,10493563.970634114,0,1,9.0,73.9962974302738,500000.0,1.0,196405.49012153136,0.10837334222630801,7.87549844165502,193.655425948978,98.4,5.0,665.9666768724642,86334342.65928084,1536853.5
1,5.0,15728624.0,1.0,15.0,88.0,58183218.38225418,500000.0,2,0,7.0,62.51340841481367,66341024.30118257,1.0,653744.0267669009,0.008593543040564363,3.699192928959409,0.8770322454033136,44.0,7.5,437.59385890369566,57683218.38225418,2621437.3333333335
5,10.0,13694337.0,4.0,9.0,239.0,7684850.816986415,500000.0,0,0,8.0,49.34240034802821,4260279.937563138,1.0,32020.211737443395,0.06506306327141037,0.561169938772244,1.8038366318119188,47.8,1.8,394.73920278422565,7184850.816986415,1244939.7272727273
