Startup_Name,Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,Startup_Status
Startup_F_1018,Logistics,1,7087494,4,1,377,63634297.927146085,30503573.573180076,Small,B2C,4,22.428200412932952,28708598.989753015,0
Startup_F_1019,Tech,2,23940401,3,10,583,9727808.053367691,11733204.640480086,Small,B2B,5,71.42525184609136,15078138.704578703,0
Startup_F_1020,Finance,7,34259097,3,4,103,75390709.53462605,27083205.321695525,Large,B2B,4,68.26386624645116,2474796.4865123434,0
Startup_F_1021,Tech,2,32143495,2,9,478,62110864.091589704,46041292.57569106,Large,B2C,1,67.2771386315514,20291108.103673056,0
Startup_F_1022,Health,6,26483622,1,4,35,88322265.90252432,34666604.2958916,Medium,B2C,5,71.02196220891554,18775751.274601888,0
Startup_F_1023,Health,3,9879391,4,10,444,52513745.310890935,36642114.12297229,Small,B2B,2,36.564180765364,29490496.256387804,0
Startup_F_1024,Logistics,4,22813333,2,8,130,61092862.94152746,35785232.77069972,Small,B2C,1,36.57320126783542,19537141.681604523,0
Startup_F_1025,Health,8,18884393,2,7,59,15611377.030405976,33491652.272834722,Small,B2C,4,79.59926428725856,8842167.835506396,0
Startup_F_1026,Health,3,33127288,2,3,773,19628388.42681933,24199969.680748552,Small,B2C,1,62.235169319342646,5948248.4625488985,0
Startup_F_1027,Finance,6,6408520,4,7,45,33528648.989181843,43402265.20316882,Small,B2B,5,45.90223995357656,12900258.52410592,0
Startup_F_1028,Tech,1,9070024,4,7,419,40362498.04133287,49679474.73596865,Small,B2C,4,67.03484270025547,15591917.70116636,0
Startup_F_1029,Tech,7,6512460,2,10,298,65892099.8468647,14403455.847650914,Small,B2C,2,75.37228094994143,11110381.913679386,0
Startup_F_1030,Finance,8,38049017,4,3,388,9047253.926236523,11875388.5469012,Medium,B2C,7,71.82924994891856,22436807.72815743,0
Startup_F_1031,Logistics,8,36547266,2,2,109,38367391.152882285,24433431.894863103,Medium,B2C,7,76.8333319824107,12724040.485832056,0
Startup_F_1032,Tech,3,33530400,3,9,333,10543123.088635962,32986097.870044068,Small,B2B,6,43.977402310339144,30218558.165432643,0
Startup_F_1033,Health,1,13512020,4,1,338,40473293.22138075,40465672.71274144,Small,B2C,3,42.95342533471584,3167040.416894228,0
Startup_F_1034,Tech,9,39860607,3,7,657,76464488.42127639,45575119.12884504,Medium,B2B,2,79.92937010010644,500000.0,0
Startup_F_1035,Health,6,6194914,1,4,715,40716222.099640384,2802371.3912118752,Medium,B2B,1,60.06067090945998,29105849.207896344,0
Startup_F_1036,Logistics,9,5716302,4,2,230,70213029.82908927,2181185.0979286903,Small,B2C,3,52.144242954241946,11332200.54900841,0
Startup_F_1037,Finance,7,17379767,1,2,576,3241367.775743856,7735911.089935711,Small,B2C,6,60.75841040302217,5305059.812920367,0
Startup_F_1038,Tech,1,3473055,2,8,119,39459011.12815582,14878224.710401168,Medium,B2B,6,69.56117847125108,19449705.78885502,0
Startup_F_1039,Finance,1,2327877,4,7,158,24845335.90622335,13084045.151259728,Medium,B2C,5,34.74686680484495,17013533.843765214,0
Startup_F_1040,Tech,6,25293885,4,7,415,36724986.35299006,3516133.998930591,Small,B2C,6,68.21281108175579,24922992.912653506,0
Startup_F_1041,Health,5,24794028,4,5,786,72246595.20277387,23856134.204151943,Medium,B2B,7,28.216469264008726,7394592.776312103,0
Startup_F_1042,Finance,9,37241760,1,10,683,4886323.93986677,14846572.518777566,Small,B2C,4,45.739627513677725,13398081.572538674,0
Startup_F_1043,Tech,2,19677171,1,8,708,16386151.437733438,19375541.410233274,Large,B2C,4,67.8324374476617,15817713.29996213,0
Startup_F_1044,Health,8,21976027,2,2,419,41139057.6775892,47053359.597587496,Small,B2C,5,37.77323075323857,5232396.9026434,0
Startup_F_1045,Finance,5,35226657,3,2,138,69854855.33805804,17879817.88045429,Small,B2B,6,48.40881170970442,25999672.761616863,0
Startup_F_1046,Finance,2,21287679,3,5,493,4391543.135917756,46824177.84390075,Small,B2C,1,70.33939754849624,25302916.494683575,0
Startup_F_1047,Tech,6,27606158,1,1,117,12751801.27137604,10836064.552795842,Medium,B2B,2,60.43423798437383,4506975.570258002,0
Startup_F_1048,Tech,8,37625042,4,6,398,3495292.2214115183,2618298.737077484,Small,B2B,7,50.58032957981231,9824195.878553879,0
Startup_F_1049,Tech,4,12591786,3,4,434,90761943.28649849,14580880.714985542,Small,B2B,3,47.935804004698994,2021533.9481201442,0
Startup_F_1050,Health,2,26563517,3,6,456,30538801.222808205,43585849.28732732,Medium,B2C,5,41.142016769473074,25459640.83746492,0
Startup_F_1051,Tech,5,38286670,1,7,77,23148789.493265856,6321489.987798402,Large,B2C,6,71.01702603568202,23862093.877721705,0
Startup_F_1052,Finance,2,9306931,2,3,75,32124638.485849828,5791106.2310394365,Large,B2B,1,47.92549847374405,23695863.91651935,0
Startup_F_1053,Finance,2,28781704,1,11,665,9533828.403271642,26466028.338908542,Medium,B2B,1,66.3322555748197,13175619.839653168,0
Startup_F_1054,Tech,6,13213092,1,8,574,53324238.22760072,48737522.83323448,Small,B2C,3,62.08737488181983,6280147.897304881,0
Startup_F_1055,Tech,9,12547091,4,7,649,4281342.42489917,4890365.664401928,Large,B2C,5,49.198198347936,15691408.676018806,0
Startup_F_1056,Logistics,4,33648101,1,1,513,7083264.719590836,35935536.76627019,Large,B2B,2,38.954192234287284,7460554.269724532,0
Startup_F_1057,Finance,6,21112921,4,6,513,35439041.05653219,38729726.933419935,Medium,B2C,7,33.85114669995828,6297684.838373255,0
Startup_F_1058,Health,7,23189265,2,7,330,49161749.469528094,40491236.53043789,Large,B2B,2,87.66256787620743,25128217.675596926,0
Startup_F_1059,Logistics,6,19121307,4,11,728,11588985.789097877,22998033.574572247,Large,B2B,5,81.98358415677029,27823806.70393619,0
Startup_F_1060,Tech,8,5329394,2,4,737,8073576.9338127505,39332398.81589887,Medium,B2C,4,51.10382866649203,24898245.183399312,0
Startup_F_1061,Tech,4,35346056,2,2,589,42009116.54725453,10005428.310673334,Large,B2C,7,81.47377244423626,25761343.721164774,0
Startup_F_1062,Finance,1,8079903,2,10,456,19740435.488938533,44832978.22526564,Small,B2C,6,65.9594627446717,11915520.647032648,0
Startup_F_1063,Tech,7,22866106,1,9,583,55403522.69509941,51202374.89371008,Medium,B2B,2,41.22559083215431,31561592.199771922,0
Startup_F_1064,Health,3,2601207,4,7,219,64619198.34199163,23910132.15738218,Small,B2C,4,49.31566912219397,12574301.171735838,0
Startup_F_1065,Finance,6,31215866,3,1,379,73840584.91472922,42648575.12696382,Small,B2C,5,50.40499687231743,28539635.607752454,0
Startup_F_1066,Tech,2,23025925,1,8,573,35542966.38109913,21261737.08896089,Medium,B2B,6,59.74994655554981,21266412.77411768,0
Startup_F_1067,Finance,9,27773069,2,3,637,53122651.18889762,18657804.799633965,Large,B2B,1,56.94768600396529,23036850.280471243,0
Startup_F_1068,Tech,1,32737687,3,4,467,47493907.916777894,13764032.651052048,Medium,B2C,5,88.50160868420366,10003308.67729915,0
Startup_F_1069,Tech,6,23980906,1,5,586,27516322.009151705,24240785.996953644,Large,B2C,1,63.943794699389414,6283517.356749062,0
Startup_F_1070,Tech,6,11806322,3,1,651,3274799.58747111,22819531.840129267,Small,B2B,5,70.5851332908654,23620785.50097094,0
Startup_F_1071,Health,5,15377746,2,6,698,41350586.11861931,14509285.192889104,Large,B2B,7,71.67331854429096,10359855.264754945,0
Startup_F_1072,Health,5,14180114,3,10,799,14212930.1433767,31110493.816218525,Small,B2C,4,83.05795945027539,23243535.304384597,0
Startup_F_1073,Finance,1,31913815,3,6,172,55641394.60328975,35184796.228142336,Small,B2C,6,38.40899681338139,10807188.260518853,0
Startup_F_1074,Tech,5,32382041,2,2,341,28691205.950465206,44455859.80369112,Small,B2B,4,31.98615942349294,13453019.656273331,0
Startup_F_1075,Tech,2,38637804,3,11,673,8826672.982278375,10954204.042525738,Medium,B2C,6,55.981768352208746,7570675.28661909,0
Startup_F_1076,Health,7,32401115,1,10,359,17833849.987140827,18536282.52753268,Large,B2B,7,63.508006384387755,20729930.005016807,0
Startup_F_1077,Tech,3,21670839,3,6,757,5336252.38881135,45753974.63653708,Large,B2B,5,52.45773132275142,19738649.79260976,0
Startup_F_1078,Health,4,13775505,4,8,679,3946901.7633428774,25574077.676654052,Large,B2C,1,85.88321126642434,19517118.083682045,0
Startup_F_1079,Tech,3,32797739,1,6,477,58560589.3660254,7253029.07198327,Small,B2C,5,82.13201255882714,9009405.307010252,0
Startup_F_1080,Finance,3,31701923,3,4,435,30812913.52161914,16635041.541985428,Medium,B2B,1,57.09235508710046,24654235.807605885,0
Startup_F_1081,Tech,4,7191081,4,4,336,29283955.143480796,37101348.74871813,Large,B2B,4,61.452569757273466,12504903.147561377,0
Startup_F_1082,Tech,5,15220331,4,9,115,43277579.18509142,34458374.84294092,Large,B2B,3,74.07443387208421,20773529.361929957,0
Startup_F_1083,Logistics,1,10900154,4,6,264,4080353.3726100842,9226878.13171484,Medium,B2C,2,24.169762022227495,7342084.371701373,0
Startup_F_1084,Health,4,25051036,3,8,367,29996416.54757283,9817486.905273601,Large,B2B,4,42.98727809449722,27798934.993561856,0
Startup_F_1085,Tech,8,5821699,2,8,453,3471552.6896674903,18108948.465923205,Medium,B2B,5,66.55945901722008,12158991.547377639,0
Startup_F_1086,Tech,7,2496030,4,7,122,42586296.43332595,42826524.53354148,Medium,B2B,5,64.36386914694292,16004498.24561943,0
Startup_F_1087,Logistics,9,12237698,2,3,39,52747737.89769239,9429950.232886368,Large,B2C,1,55.5901810878448,5845210.967319552,0
Startup_F_1088,Logistics,5,17788225,1,10,533,35978083.12407299,50528147.15845324,Medium,B2B,2,70.93610012160119,24845659.41265729,0
Startup_F_1089,Health,4,22149688,2,1,698,43343219.17911666,34602066.66446946,Medium,B2C,6,44.44657090101668,20514622.2349597,0
Startup_F_1090,Logistics,8,19500696,2,5,55,41878972.89079612,47936593.28141435,Large,B2C,4,62.727581763428276,16437796.924298206,0
Startup_F_1091,Finance,9,9313264,2,10,180,46911393.97722897,44582698.8679486,Small,B2B,7,62.81676908504057,29418932.036678467,0
Startup_F_1092,Logistics,7,21476613,2,10,139,22166306.784603637,11975781.94936224,Large,B2B,2,49.59431358234225,26676298.33714372,0
Startup_F_1093,Finance,7,36545799,2,2,766,16302940.545499617,39206176.7505729,Large,B2B,2,49.177759418423136,5684199.7509789895,0
Startup_F_1094,Health,5,16796762,1,10,362,25905903.105486035,39577994.03217387,Small,B2C,4,71.12080912169941,4352351.412968164,0
Startup_F_1095,Health,4,9718936,1,2,212,50673171.64594022,5169372.255331915,Medium,B2B,1,34.51482179998647,19916641.00894813,0
Startup_F_1096,Health,1,32890577,2,7,235,16697929.25416913,9481028.043728624,Large,B2C,6,41.87522500951173,5641279.136348892,0
Startup_F_1097,Health,7,22186229,2,11,89,48263207.754905805,37124623.59969796,Small,B2C,1,60.64730762426896,7534696.681339026,0
Startup_F_1098,Health,1,33420096,4,3,319,29879870.19034756,39675418.18452255,Small,B2C,7,32.68278025921994,22468845.680294145,0
Startup_F_1099,Finance,1,20485884,1,8,44,46376462.90024689,21787406.762757644,Large,B2C,1,86.33587449098832,23294377.88601629,0
Startup_F_1100,Finance,5,2000294,3,9,573,13791230.285942538,40906022.511964284,Large,B2C,3,44.376762411753575,22061581.893514294,0
Startup_F_1101,Health,9,27112808,1,8,170,21626720.45367271,33585004.70084541,Small,B2C,2,66.19190746056131,9338185.224817857,0
Startup_F_1102,Logistics,6,25951460,3,6,605,16448694.848730953,47724232.64774371,Large,B2B,3,49.93579522374469,28522508.000228077,0
Startup_F_1103,Tech,3,3285362,4,5,444,23288528.16438995,42932138.1476003,Small,B2B,1,79.25111776267346,6865173.805743577,0
Startup_F_1104,Health,3,12916937,2,3,547,55037611.67198344,36946282.94368614,Large,B2C,6,68.0804667803189,22024554.614852186,0
Startup_F_1105,Logistics,7,20813989,4,3,234,47247869.11688167,26786504.49837186,Small,B2C,4,45.66553712251469,3088541.1148206405,0
Startup_F_1106,Tech,6,14890893,2,7,455,44108814.91253983,39792174.58780644,Large,B2B,2,83.78441113604734,22604432.53484908,0
Startup_F_1107,Health,9,38938864,1,5,326,69565831.08600608,39882359.69831397,Large,B2B,4,32.59135757666139,9741177.320034014,0
Startup_F_1108,Health,6,28141380,2,6,675,48213267.17648525,25748684.87760652,Large,B2B,5,70.60758244043642,3722024.1837698305,0
Startup_F_1109,Finance,5,12879286,3,6,423,81464991.40516484,14081373.72527497,Medium,B2B,2,76.66157594866242,22908750.20632576,0
Startup_F_1110,Tech,7,5773598,3,9,104,56175486.57403281,6390473.160473986,Large,B2C,4,76.87180479064813,27995036.701093093,0
Startup_F_1111,Tech,1,2660102,4,1,234,63071076.07789265,47122840.517145805,Small,B2B,1,72.13922065119945,18028020.664371684,0
Startup_F_1112,Logistics,7,36066142,1,8,788,38602848.77079866,39210885.26356276,Small,B2C,3,27.526071813928578,18931913.88978825,0
Startup_F_1113,Finance,3,26998054,3,10,562,30467976.85790808,5911803.167879074,Medium,B2C,4,38.56184326738126,5181722.775673255,0
Startup_F_1114,Finance,9,14708759,4,5,654,15239295.864364566,50137834.66856306,Medium,B2B,7,22.994553858960977,6515220.521528169,0
Startup_F_1115,Finance,6,7807087,1,6,75,6756172.981970127,4631438.729613287,Medium,B2B,6,80.92361831363165,18351301.146408025,0
Startup_F_1116,Finance,9,38616748,1,6,406,100725144.50336008,34856909.09799628,Large,B2C,5,88.92431912392496,26978202.63928455,0
Startup_F_1117,Tech,5,30329957,4,1,219,60174876.823584676,45994435.21699128,Large,B2C,1,54.951825692420215,824830.9749533241,0
Startup_F_1118,Tech,7,2655464,3,3,483,64393922.42956003,24600316.9014251,Small,B2C,7,39.35395763803248,30370310.44869966,0
Startup_F_1119,Health,4,10795427,3,6,674,33540789.95261249,1849763.305401867,Small,B2C,5,46.86311895782926,11130655.04101756,0
Startup_F_1120,Health,7,14947082,4,11,693,4594765.185881869,9069591.919822257,Large,B2B,6,39.177166772304524,10041756.40984624,0
Startup_F_1121,Finance,1,32842064,3,11,580,13484512.462385738,7624730.018697067,Small,B2B,6,49.02934353071228,13663258.253689587,0
Startup_F_1122,Finance,7,1878835,4,9,705,36963947.70535939,15309386.0197545,Large,B2B,3,63.104503610003306,7252411.5397035265,0
Startup_F_1123,Finance,8,26789402,3,6,499,74675611.58847977,39913065.07993282,Medium,B2B,5,69.60010040625407,14277477.630884735,0
Startup_F_1124,Health,5,8556142,3,6,189,35132282.3381707,19811230.72983026,Large,B2B,6,79.34840405701091,15507992.988050157,0
Startup_F_1125,Logistics,2,37831992,4,1,533,21713561.245107576,20411525.36987015,Large,B2C,4,73.63543142834152,23664004.104337785,0
Startup_F_1126,Logistics,5,20947086,4,9,468,88196543.90202358,17572146.323377725,Large,B2C,6,74.42967136595108,13619112.385200892,0
Startup_F_1127,Health,6,6088268,3,4,77,38497383.35223313,38981394.36590643,Small,B2B,6,79.94313582922513,9673544.785128284,0
Startup_F_1128,Health,2,29197770,4,2,338,42006893.658893496,33073487.518356405,Large,B2B,4,55.987298817931446,11055570.712408915,0
Startup_F_1129,Health,6,24200108,3,1,211,14925783.333702244,55508448.32057472,Large,B2C,1,54.12893732371748,11873161.223445097,0
Startup_F_1130,Health,6,20156309,2,3,484,26523554.75877211,8702895.95897388,Large,B2C,3,37.498326936520584,29544229.37210465,0
Startup_F_1131,Health,1,23257499,1,3,527,82069395.34637964,37595343.85814872,Medium,B2B,3,65.27690008915731,15067857.90357946,0
Startup_F_1132,Health,1,15188311,1,5,24,2121569.429370257,25185630.010695945,Large,B2B,2,83.06356532846367,6079289.536860336,0
Startup_F_1133,Finance,3,3760451,3,1,51,6996637.863141327,47803715.099092595,Large,B2C,7,67.52100113922107,19695859.96009584,0
Startup_F_1134,Finance,3,30963888,1,7,552,61476914.99667339,34808148.18148694,Large,B2B,2,76.87858557752512,16805884.85110151,0
Startup_F_1135,Finance,4,7369553,3,1,702,60866833.96828515,33467990.912526228,Small,B2B,4,40.38934227648002,26291101.52982158,0
Startup_F_1136,Finance,2,22018460,4,4,783,88874777.69204056,20893934.87658196,Medium,B2C,6,78.39248683758228,12153794.603818761,0
Startup_F_1137,Health,9,15765065,2,6,298,17845253.571737647,14851496.870686308,Medium,B2C,5,77.60750435009899,25455935.624489073,0
Startup_F_1138,Logistics,7,37402843,1,1,542,22577255.230446253,30286711.08185838,Large,B2C,6,61.31995970728421,12506739.254208434,0
Startup_F_1139,Tech,7,21121659,1,7,703,35176688.70810347,38371251.90837496,Large,B2B,6,84.21432809719805,7214788.464635309,0
Startup_F_1140,Health,6,10445112,4,10,705,16763127.77654028,39207449.29023768,Small,B2C,5,65.9064753484872,25129052.504028108,0
Startup_F_1141,Tech,3,17300930,2,7,253,10877799.340646477,7767544.630882162,Large,B2B,1,46.81317003164429,21991164.112397302,0
Startup_F_1142,Logistics,6,36998581,2,3,670,11511211.04389241,2103378.0949573936,Small,B2C,3,43.5884323741517,10619829.420763895,0
Startup_F_1143,Finance,8,36769101,2,4,777,25713747.7748835,19103236.994060326,Large,B2B,4,58.58067851243271,6487500.357326736,0
Startup_F_1144,Logistics,8,25273337,4,6,621,43891768.9525865,21244037.14281671,Small,B2B,5,86.18971925526856,7646702.358105461,0
Startup_F_1145,Health,9,16807704,1,11,576,22504620.6872611,9225654.285696948,Medium,B2C,2,29.145714635576525,6837337.608766155,0
Startup_F_1146,Finance,1,30754903,1,7,707,25271132.569439415,10052270.7662829,Large,B2B,4,65.749212408387,5008466.434423332,0
Startup_F_1147,Health,1,30309935,2,4,607,71404845.2470119,47769856.24588294,Small,B2B,1,71.7726268445571,15837543.206238583,0
Startup_F_1148,Finance,3,27352995,4,10,183,27943332.391074665,16908178.091173615,Small,B2C,4,44.20386829354733,31311533.43771451,0
Startup_F_1149,Tech,3,3933361,4,11,543,40159162.65276062,35973473.006727174,Large,B2B,5,38.23343082004855,18264351.868921306,0
Startup_F_1150,Tech,8,34976087,4,9,518,29449290.39760364,17748498.302220985,Small,B2C,7,57.250458183933034,27574880.016611405,0
Startup_F_1151,Tech,1,15010010,2,9,253,29257599.390654456,48072539.11145756,Large,B2B,1,54.129791539379866,28462823.370306462,0
Startup_F_1152,Logistics,2,1799717,4,9,69,87359084.39121495,14734807.833728852,Large,B2C,6,33.44776136371982,12872090.467594277,0
Startup_F_1153,Health,2,15584766,2,10,113,11860331.404942436,34171900.5446959,Small,B2C,2,42.03202849912671,17746143.591745496,0
Startup_F_1154,Logistics,3,18699022,2,6,660,55561265.43971143,40211289.599583134,Small,B2B,2,44.86631252580198,18799064.55171726,0
Startup_F_1155,Tech,6,29572953,2,2,312,37907671.15468328,3080349.343967091,Small,B2C,5,71.03844469234753,12811536.36872984,0
Startup_F_1156,Health,1,12689720,3,2,680,50406305.95428839,3160265.3750307066,Medium,B2C,1,61.76509457249048,28994762.985365685,0
Startup_F_1157,Tech,2,35748160,2,11,753,29148248.293256197,4995993.9335570745,Large,B2B,2,68.28883236848168,24183660.963597897,0
Startup_F_1158,Logistics,1,22838570,4,4,86,4189706.971427023,21107293.0877649,Large,B2C,1,53.74139909070949,24511536.434080172,0
Startup_F_1159,Logistics,5,33352109,3,9,27,51846009.54369102,6921940.293782463,Medium,B2C,4,90.3461982474422,7038719.808817325,0
Startup_F_1160,Logistics,7,15700938,1,3,543,92537432.78183192,18707162.57738957,Medium,B2C,7,68.49388962731882,6919261.025132906,0
Startup_F_1161,Tech,8,36058761,1,6,193,61635476.84498306,49375608.67216562,Small,B2C,3,77.03771235684061,13506427.900083706,0
Startup_F_1162,Health,1,19555066,4,2,666,22329777.64324449,15838540.85215992,Large,B2B,3,49.56443091959481,7267973.401018709,0
Startup_F_1163,Health,7,24463485,4,1,559,40096677.66620308,33276819.96973343,Medium,B2C,3,72.70080555177663,20854075.663274564,0
Startup_F_1164,Tech,5,18313104,4,5,290,11380076.22828738,22218960.72513412,Medium,B2C,2,81.42973497712764,11543981.487182703,0
Startup_F_1165,Health,1,16601315,4,8,297,24452815.900919244,31183840.885632217,Large,B2C,5,43.57904155688079,13356580.490188748,0
Startup_F_1166,Tech,3,7971631,3,10,664,20878561.49464607,39154210.95512373,Large,B2B,3,33.10892797343122,2798714.7821256653,0
Startup_F_1167,Health,7,14322772,4,10,534,41892374.18413894,39768738.643927075,Large,B2B,6,61.025601693745536,8205173.876299184,0
Startup_F_1168,Finance,1,30978764,2,2,707,60748139.65562413,32654100.41912932,Small,B2C,7,46.03826599945294,27323116.738081,0
Startup_F_1169,Finance,7,19980104,1,10,483,40989337.6257654,26372367.562110025,Medium,B2C,5,44.38319953758267,6603373.282147045,0
Startup_F_1170,Logistics,5,28025546,4,9,276,43070964.69687037,32639151.425604425,Small,B2B,7,52.757012530299164,20262179.655683484,0
Startup_F_1171,Finance,1,13513349,2,8,790,97762555.10073206,25560680.510520816,Large,B2C,3,62.31591757430931,7929858.006677921,0
Startup_F_1172,Finance,1,20329408,4,3,618,76623066.9918243,20029951.894489866,Large,B2C,4,82.65484111314376,28558272.08655098,0
Startup_F_1173,Finance,1,11922181,2,1,366,61704935.27134955,9130783.167613927,Medium,B2C,7,72.18110957797037,4180640.329479669,0
Startup_F_1174,Tech,9,2724620,3,4,10,38744130.5083115,34682079.68219367,Small,B2C,3,76.41116224723024,6737765.845973491,0
Startup_F_1175,Finance,3,39724151,1,8,36,55183752.8170273,10673193.197880795,Small,B2B,5,56.68437709449252,8861370.250652846,0
Startup_F_1176,Finance,5,5830165,1,3,557,39132893.46630623,48807673.747804105,Small,B2B,2,65.53395726936525,4137800.0426469096,0
Startup_F_1177,Logistics,9,7566692,3,10,169,44065591.37996325,22628003.6071258,Large,B2B,7,62.36684024742448,18432449.73808287,0
Startup_F_1178,Finance,6,18135278,2,2,408,77062411.46385443,38842066.53033698,Medium,B2B,6,76.01902570033464,23102154.366568986,0
Startup_F_1179,Finance,9,8248730,4,7,552,15941096.85825846,23430396.32000864,Small,B2B,4,51.796118478161155,13933583.42345375,0
Startup_F_1180,Health,8,3077645,2,4,136,89576476.52982762,15856379.57086998,Large,B2C,5,56.152961023327705,6816082.202804703,0
Startup_F_1181,Logistics,8,35955903,1,6,783,40598692.81987013,23393737.743613705,Large,B2B,1,45.06416503134329,11134179.066822851,0
Startup_F_1182,Logistics,1,22557113,3,5,219,17480470.464827303,10038089.844905417,Small,B2C,3,68.1531124859471,7901102.292242569,0
Startup_F_1183,Logistics,9,36270980,3,2,159,33871760.98496243,22341988.520674706,Medium,B2B,4,90.17533307105177,19451162.21596039,0
Startup_F_1184,Logistics,6,5952505,2,10,40,58688011.41685873,15059668.559335189,Medium,B2C,2,55.92732591169168,11501169.32749001,0
Startup_F_1185,Logistics,9,5100321,2,2,621,47799637.6762105,22112122.908105023,Small,B2B,7,50.16640383276975,23688603.28509897,0
Startup_F_1186,Logistics,3,30324351,3,9,311,48565572.731693745,52136274.78305145,Large,B2B,1,64.87869741395086,9822959.72268575,0
Startup_F_1187,Tech,3,34534918,1,11,740,41969233.01985943,16498067.154266218,Large,B2C,7,85.84216899947813,12542278.845929481,0
Startup_F_1188,Finance,6,36652143,4,10,774,23296933.40787071,26404299.119537026,Small,B2C,3,51.236900297501265,24771188.833616298,0
Startup_F_1189,Logistics,9,1037361,4,2,692,61692183.75771928,48712251.97098121,Large,B2C,4,43.60563542851112,28379269.263023376,0
Startup_F_1190,Finance,7,16547216,2,8,266,80505849.24526137,26575993.105228323,Large,B2B,6,56.7407470990257,14846813.731972175,0
Startup_F_1191,Finance,3,20676061,3,8,66,18087565.47188128,10725552.298264073,Small,B2B,5,66.42090818474593,27431235.569556285,0
Startup_F_1192,Tech,3,4463227,3,1,18,56701083.264523774,17456560.49922154,Large,B2C,7,60.798770509574425,23453004.31376643,0
Startup_F_1193,Logistics,2,37012288,3,1,14,46031697.38311577,27513019.81465603,Small,B2B,3,47.998979351903884,13967367.216958534,0
Startup_F_1194,Health,9,36316288,1,4,123,49452055.719905004,31174697.0351084,Small,B2C,4,40.37858033013564,24795515.190989275,0
Startup_F_1195,Tech,3,12960096,2,2,786,36225705.6696169,46446239.18172807,Small,B2B,3,75.39832101782328,20947451.409355547,0
Startup_F_1196,Health,5,34554469,2,1,694,23394106.564741768,20884024.520597763,Large,B2C,6,86.73899180033875,7191192.932434066,0
Startup_F_1197,Finance,9,16378456,2,9,741,28658606.806260966,2383066.4893527348,Small,B2C,4,73.7108681396205,26200160.63665277,0
Startup_F_1198,Finance,8,29783001,1,3,214,6457362.526311463,10512067.601705752,Large,B2B,5,69.76271162162288,3977527.711474877,0
Startup_F_1199,Tech,2,26787355,2,1,33,66890150.676111385,28171610.168559402,Small,B2C,3,85.12837269723565,25835713.20987674,0
Startup_F_1200,Tech,3,21181374,4,2,502,84665703.46486625,811780.8785692705,Medium,B2B,7,53.41851908776606,12532043.675864385,0
Startup_F_1201,Health,2,18480861,2,8,691,20259590.860760316,38529169.3085613,Large,B2B,4,68.80316526841335,21091654.545775756,0
Startup_F_1202,Logistics,8,25908847,2,5,415,26378210.99338198,3283658.3971044617,Large,B2B,7,37.20994174440469,15915430.345275844,0
Startup_F_1203,Health,6,10694535,2,11,112,54648517.23984311,22403169.63304645,Large,B2C,1,77.66381679442758,18036485.668437157,0
Startup_F_1204,Tech,6,35148407,1,7,69,39638615.072016396,15134874.615343941,Medium,B2C,2,79.16852370674022,4497015.15845326,0
Startup_F_1205,Health,9,16562820,4,6,95,18365866.05797817,37403168.1224209,Small,B2C,6,70.36348237123343,10002281.911294417,0
Startup_F_1206,Tech,8,38537495,4,1,776,68489731.13018082,10330181.303505464,Medium,B2B,4,55.19426304345642,14214790.938754499,0
Startup_F_1207,Health,4,3282373,3,6,686,40698436.88009351,29126209.930632256,Small,B2B,7,82.35968264145454,22446328.09013127,0
Startup_F_1208,Tech,4,8527872,3,11,381,12621278.018657807,45618688.42794171,Small,B2C,4,76.16058600932958,10915718.39648951,0
Startup_F_1209,Tech,9,37104984,4,7,688,59650966.27818915,34126946.31985954,Small,B2B,4,36.37572499266251,17353305.307570197,0
Startup_F_1210,Tech,1,10240832,2,4,605,13157516.81008117,44221696.44018201,Small,B2B,3,67.48820017418566,26166381.4097728,0
Startup_F_1211,Logistics,2,20169951,2,8,211,34891860.283621535,25512737.111644078,Small,B2B,6,44.53757616367363,28642502.978662603,0
Startup_F_1212,Health,2,23195842,2,8,611,78477865.5222696,36307969.55454878,Medium,B2C,2,84.15987705669733,22541260.187693775,0
Startup_F_1213,Health,6,10750576,1,7,98,11079894.246806681,19675269.200245198,Large,B2C,6,33.04654042495879,7322029.857478475,0
Startup_F_1214,Health,4,14283643,2,11,446,54150392.45106601,29070931.805947162,Medium,B2C,3,31.804432689524184,6059326.323396035,0
Startup_F_1215,Tech,3,23773738,1,2,129,49490037.165049985,38175978.974911906,Large,B2B,7,74.43794795946853,24996518.07911077,0
Startup_F_1216,Health,3,21384156,4,6,165,71431706.58088098,17371112.161383435,Large,B2B,4,41.80934905037542,23353547.003009666,0
Startup_F_1217,Health,3,21377416,2,6,408,100316828.44923367,10048901.573241053,Large,B2C,6,38.27598655136494,28286774.66615748,0
Startup_F_1218,Tech,6,18336247,2,7,709,22943665.96946701,11880481.351993144,Medium,B2C,4,69.83265217849335,27213228.41767344,0
Startup_F_1219,Finance,8,24268496,3,6,197,16777461.822939105,28744519.308961637,Small,B2C,2,75.33278587845105,29108989.496883776,0
Startup_F_1220,Tech,7,37255675,4,2,783,26414398.42134293,3568073.271819942,Small,B2B,1,49.41629061839136,16159417.05316372,0
