Startup_Name,Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,Startup_Status
Startup_F_3792,Finance,9.0,33513934.0,1.0,11.0,463.0,30411677.582006257,35963233.21442017,Large,B2B,6.0,60.034424727063,14792422.59970484,0.0
Startup_F_3986,Logistics,7.0,1658561.0,3.0,5.0,80.0,83329849.68360174,36991249.22293251,Small,B2C,7.0,30.675564823212454,12657754.683668971,0.0
Startup_3774,Finance,11.0,40989372.0,1.0,1.0,112.0,22255278.987152528,500000.0,Large,Hybrid,7.0,79.93585335322298,500000.0,1.0
Startup_4206,Finance,14.0,12499994.0,1.0,12.0,566.0,27046116.878864225,500000.0,Medium,B2B,6.0,30.0,500000.0,1.0
Startup_F_652,Finance,4.0,33800222.0,2.0,2.0,542.0,41462982.335508004,19141063.10739046,Large,B2B,1.0,31.617558195086588,9696649.671125324,0.0
Startup_379,AI/ML,11.0,27721226.0,1.0,22.0,134.0,70156762.70981772,500000.0,Large,Hybrid,1.0,81.12074200364047,500000.0,1.0
Startup_F_2368,Tech,1.0,17210635.0,2.0,2.0,779.0,41402004.14531863,43861230.93104875,Small,B2B,7.0,68.48379179475515,5626697.048706312,0.0
Startup_1336,Finance,12.0,15916414.0,4.0,28.0,288.0,14409615.05783467,1035151.8924419687,Medium,B2C,4.0,81.95093082298499,1518668.4469381613,1.0
Startup_1224,AI/ML,3.0,34183583.0,3.0,16.0,231.0,21885607.123494998,2345494.4639408556,Small,Hybrid,1.0,42.46283777693829,1784047.9782206723,1.0
Startup_3091,E-commerce,3.0,16801905.0,1.0,2.0,833.0,60955318.77303904,500000.0,Large,B2C,2.0,30.053314567790494,1000733.7779698488,1.0
Startup_2717,Finance,14.0,28246728.0,1.0,4.0,560.0,38379002.26518899,500000.0,Small,B2C,3.0,81.72731855413076,2022031.290662056,1.0
Startup_3705,AI/ML,10.0,16263833.0,1.0,13.0,867.0,92557955.25126328,1949780.455935888,Medium,B2C,7.0,30.0,500000.0,1.0
Startup_2953,Logistics,10.0,22832051.0,2.0,25.0,570.0,1396462.379872949,2526038.205668654,Small,Hybrid,7.0,30.0,500000.0,1.0
Startup_1351,Education,8.0,31959170.0,4.0,8.0,400.0,51246832.00331168,500000.0,Large,B2C,3.0,93.50298353614839,1330205.3140296477,1.0
Startup_F_3273,Finance,9.0,35163351.0,1.0,7.0,745.0,25945265.356427476,30064641.385266528,Medium,B2C,7.0,56.33025232807802,9350960.163497781,0.0
Startup_1812,E-commerce,2.0,4498611.0,4.0,6.0,39.0,57730745.068757094,500000.0,Large,B2C,3.0,81.077843427819,500000.0,1.0
Startup_3335,Healthcare,1.0,49414450.0,2.0,15.0,372.0,41704287.78940957,1453023.6487825885,Large,Hybrid,4.0,76.99402414479971,500000.0,1.0
Startup_1352,E-commerce,3.0,2841698.0,2.0,24.0,838.0,8752630.681519384,500000.0,Small,B2B,4.0,62.003831936346565,500000.0,1.0
Startup_F_3341,Health,1.0,7911542.0,4.0,4.0,106.0,62505153.93152,31082382.296506766,Medium,B2C,2.0,79.53350582209251,19596206.705289766,0.0
Startup_1895,Tech,12.0,12118767.0,2.0,21.0,241.0,51821874.81807012,1442088.4133292772,Medium,B2B,8.0,30.0,2729139.260921875,1.0
Startup_F_943,Tech,4.0,23414507.0,1.0,11.0,39.0,62057329.78138883,20753882.838393707,Large,B2B,5.0,38.74284406944766,24887407.5477438,0.0
Startup_4076,Finance,0.0,3993620.0,2.0,20.0,14.0,95877561.74926986,500000.0,Large,Hybrid,2.0,55.67218740602199,500000.0,1.0
Startup_F_3740,Finance,6.0,12343171.0,1.0,3.0,381.0,53778358.63553787,15733652.264442205,Large,B2B,6.0,69.41439985307403,13957848.881580813,0.0
Startup_4538,Logistics,13.0,42743162.0,1.0,22.0,301.0,63543965.89813879,500000.0,Large,Hybrid,7.0,39.536279819387126,606845.2742554754,1.0
Startup_F_2582,Health,5.0,6923808.0,2.0,10.0,710.0,73404846.19634421,34796059.70709222,Small,B2C,5.0,79.00216353320752,23752559.615988698,0.0
Startup_F_683,Logistics,1.0,23596028.0,1.0,8.0,157.0,15764239.578133099,18313624.206130657,Small,B2C,7.0,84.22863931397056,19132097.396287654,0.0
Startup_1190,Finance,5.0,7415712.0,1.0,7.0,902.0,12244184.161418417,1497923.5623667762,Large,B2C,5.0,92.0794680875888,500000.0,1.0
Startup_F_3082,Logistics,6.0,15942032.0,1.0,8.0,645.0,50649466.77860457,40299083.55799512,Medium,B2B,4.0,35.02951834889547,24215429.159322787,0.0
Startup_899,E-commerce,2.0,37694321.0,3.0,26.0,46.0,63776535.9496134,1860915.5594547288,Large,Hybrid,1.0,78.22453503957387,500000.0,1.0
Startup_F_2927,Health,3.0,12532766.0,4.0,7.0,69.0,27117837.416185495,43426763.98156327,Large,B2B,6.0,34.17210953999059,11818133.163143702,0.0
Startup_4116,Logistics,7.0,2426662.0,2.0,3.0,837.0,45619126.212500185,3291883.596305174,Medium,B2B,5.0,60.570332358573765,1007520.6113961226,1.0
Startup_4721,Logistics,7.0,14903206.0,3.0,10.0,612.0,83364084.46091883,1271421.8224187011,Large,B2B,5.0,30.0,1756210.4410560296,1.0
Startup_F_4194,Tech,4.0,29362600.0,2.0,1.0,68.0,85929056.22177133,27338464.491024338,Large,B2C,2.0,38.85683931728709,26104780.85789731,0.0
Startup_4128,AI/ML,7.0,45261758.0,1.0,12.0,4.0,3777318.030525092,540580.7928356796,Large,B2C,1.0,95.1801824910134,2688262.186199615,1.0
Startup_3393,Healthcare,0.0,8738715.0,4.0,6.0,550.0,13836605.980934259,500000.0,Medium,B2B,5.0,30.0,500000.0,1.0
Startup_F_695,Logistics,7.0,18810506.0,1.0,3.0,484.0,8530940.091987245,20689189.556485467,Small,B2B,2.0,57.692487939992276,21669724.15472221,0.0
Startup_2333,Education,7.0,32418203.0,4.0,21.0,74.0,84613912.15469003,500000.0,Medium,Hybrid,9.0,30.0,500000.0,1.0
Startup_3186,E-commerce,11.0,19399363.0,1.0,3.0,770.0,50219489.854791395,500000.0,Small,B2C,2.0,97.08990487619893,500000.0,1.0
Startup_2263,Tech,11.0,38382611.0,4.0,17.0,582.0,21529103.539632443,1025608.1551941036,Small,Hybrid,5.0,75.5781228945555,500000.0,1.0
Startup_F_1061,Tech,4.0,35346056.0,2.0,2.0,589.0,42009116.54725453,10005428.310673334,Large,B2C,7.0,81.47377244423626,25761343.721164774,0.0
Startup_F_166,Logistics,2.0,31464527.0,3.0,3.0,528.0,38398771.11457288,32753787.359912515,Large,B2B,3.0,82.77821559829479,15635394.901993662,0.0
Startup_2596,Logistics,5.0,20293430.0,2.0,1.0,89.0,25315056.95920762,1047994.6789521131,Small,B2C,4.0,32.583835647578475,528957.823142505,1.0
Startup_F_1443,Finance,8.0,29208068.0,3.0,11.0,704.0,47033845.609748885,16196735.834041514,Medium,B2C,6.0,36.668021185776944,24121690.610985056,0.0
Startup_1031,Finance,6.0,27047551.0,3.0,10.0,328.0,86540772.16204043,1407592.3205521025,Medium,B2B,4.0,31.77779170070313,500000.0,1.0
Startup_4149,E-commerce,7.0,15412615.0,4.0,25.0,473.0,66036863.930157825,2034060.216102275,Small,B2C,8.0,75.37259707590314,500000.0,1.0
Startup_F_3696,Health,5.0,35987846.0,1.0,7.0,431.0,21085556.07086332,36438715.36386441,Medium,B2B,3.0,55.81993613066195,16177183.486831916,0.0
Startup_F_1076,Health,7.0,32401115.0,1.0,10.0,359.0,17833849.987140827,18536282.52753268,Large,B2B,7.0,63.508006384387755,20729930.005016807,0.0
Startup_3414,Education,12.0,23765108.0,4.0,14.0,820.0,61289036.99923298,500000.0,Large,B2C,1.0,92.67399212147038,2192950.358966968,1.0
Startup_F_127,Tech,2.0,23295574.0,4.0,5.0,625.0,46242519.055028364,28429628.212974165,Medium,B2B,6.0,61.07665024734197,18822422.88331636,0.0
Startup_1756,Tech,2.0,24350801.0,1.0,21.0,501.0,60577489.627228916,500000.0,Medium,Hybrid,4.0,30.0,500000.0,1.0
Startup_4814,Education,2.0,44998273.0,4.0,8.0,464.0,49482089.365054965,2581537.5064802533,Small,B2C,2.0,88.79901849617207,519838.97679469286,1.0
Startup_232,Finance,11.0,2330274.0,3.0,24.0,499.0,25163790.45950641,500000.0,Small,Hybrid,2.0,30.0,692961.2519530666,1.0
Startup_F_1827,Logistics,2.0,29324386.0,2.0,5.0,313.0,49828942.569625676,35198486.14110348,Small,B2B,2.0,45.08885390500731,16561794.454790425,0.0
Startup_F_4128,Logistics,7.0,16985928.0,1.0,1.0,124.0,21677301.286554154,6458644.678917387,Medium,B2B,7.0,73.71238227411806,24055607.30333042,0.0
Startup_4887,Education,14.0,32998013.0,3.0,0.0,202.0,28045326.8800391,500000.0,Medium,Hybrid,8.0,72.66794164877948,500000.0,1.0
Startup_F_3785,Health,9.0,13432678.0,2.0,11.0,732.0,81654757.96509838,19974015.028510276,Large,B2C,5.0,54.447659567136085,12008158.805190004,0.0
Startup_F_3183,Logistics,2.0,4791343.0,4.0,10.0,205.0,6384542.761030725,37707311.142960995,Medium,B2C,2.0,47.897517951398726,3607625.4483322953,0.0
Startup_F_881,Health,2.0,33324470.0,4.0,3.0,11.0,49108229.15000123,45407439.333112784,Small,B2C,1.0,26.56287088246556,26410992.897872116,0.0
Startup_2918,Healthcare,7.0,23929627.0,2.0,5.0,720.0,27431945.13234394,2651440.3961518104,Medium,B2B,2.0,72.12695870394673,996967.8580421002,1.0
Startup_F_2954,Health,2.0,7637056.0,2.0,11.0,203.0,12845972.525799487,27330091.006682254,Medium,B2C,1.0,55.88551768628277,10914955.60616766,0.0
Startup_2993,E-commerce,9.0,1597874.0,2.0,2.0,779.0,73343531.25349377,500000.0,Large,Hybrid,2.0,44.61103667658527,509219.6204334413,1.0
Startup_2318,Healthcare,12.0,15186233.0,1.0,9.0,873.0,90438296.45051931,856290.6667200819,Large,Hybrid,8.0,98.51129866200907,1616072.2752400828,1.0
Startup_F_3729,Tech,2.0,7141018.0,1.0,11.0,42.0,52403925.79985091,48507662.490935005,Medium,B2B,5.0,53.168864250583034,12842707.148119653,0.0
Startup_F_1257,Finance,2.0,37060500.0,4.0,8.0,392.0,17909541.08985972,22279364.110008765,Small,B2C,3.0,67.34180265459635,29569524.585630752,0.0
Startup_1516,AI/ML,8.0,21597903.0,4.0,29.0,881.0,79748046.46507262,500000.0,Small,Hybrid,9.0,47.66701924150355,2679242.1390793393,1.0
Startup_217,Education,7.0,24138094.0,1.0,21.0,34.0,18080966.5396376,2783540.4808650403,Medium,B2B,1.0,30.0,820661.0391674704,1.0
Startup_F_3602,Tech,1.0,2612850.0,3.0,8.0,724.0,20045789.771996234,5981265.109703406,Large,B2B,7.0,31.116744442471806,10006618.490548076,0.0
Startup_2264,Logistics,11.0,29206801.0,2.0,18.0,933.0,70850081.0687391,1034727.677283613,Small,B2B,1.0,30.117388425227468,500000.0,1.0
Startup_3981,E-commerce,12.0,19441197.0,1.0,11.0,2.0,69363804.35778144,500000.0,Large,B2B,8.0,82.84388626098516,2227198.939651935,1.0
Startup_3429,Healthcare,14.0,10282270.0,1.0,13.0,505.0,53449917.04266976,1248526.2339060183,Small,B2B,5.0,30.0,500000.0,1.0
Startup_F_3561,Logistics,2.0,37387736.0,4.0,8.0,611.0,90800847.94756514,36976119.16178646,Small,B2C,2.0,45.005409185427496,30370104.740875352,0.0
Startup_894,E-commerce,2.0,19572425.0,1.0,23.0,626.0,15346811.220009174,500000.0,Medium,B2C,3.0,84.10974137448578,954349.0576078834,1.0
Startup_F_3545,Tech,2.0,21378083.0,4.0,10.0,222.0,49102236.82467577,42916056.92965446,Medium,B2B,6.0,84.92607798418871,5253212.261215982,0.0
Startup_3004,Education,7.0,31269735.0,3.0,27.0,963.0,33412950.386561017,1027565.7582848305,Small,B2B,8.0,30.0,500000.0,1.0
Startup_1851,E-commerce,11.0,22992387.0,3.0,29.0,505.0,37008846.23714236,500000.0,Small,Hybrid,8.0,73.72414468058153,500000.0,1.0
Startup_F_1394,Tech,6.0,23163668.0,1.0,10.0,532.0,67441399.05832145,1698230.6798262256,Medium,B2B,4.0,74.4459479729538,19952685.514633972,0.0
Startup_F_3887,Tech,8.0,37280897.0,2.0,10.0,25.0,46236668.110562675,15737934.007173432,Medium,B2B,6.0,72.79734979646562,12555588.908137988,0.0
Startup_325,AI/ML,6.0,18892744.0,3.0,0.0,767.0,63659975.72583196,3433062.269068583,Large,B2B,3.0,53.88658971650483,927024.2366160664,1.0
Startup_1216,Finance,8.0,2238516.0,2.0,0.0,670.0,107522059.9360358,500000.0,Large,Hybrid,9.0,67.84290965282676,500000.0,1.0
Startup_2900,AI/ML,4.0,21417387.0,1.0,26.0,155.0,25357804.98729944,500000.0,Medium,B2C,1.0,30.0,1768637.5393397457,1.0
Startup_2934,Healthcare,11.0,32772.0,4.0,12.0,667.0,63273926.029559806,500000.0,Small,B2C,5.0,30.0,1258253.278484691,1.0
Startup_F_1157,Tech,2.0,35748160.0,2.0,11.0,753.0,29148248.293256197,4995993.9335570745,Large,B2B,2.0,68.28883236848168,24183660.963597897,0.0
Startup_F_2839,Finance,9.0,15226505.0,4.0,9.0,298.0,85239027.98983032,37575299.31759796,Large,B2B,6.0,83.87488363870438,24510322.2334992,0.0
Startup_F_517,Health,1.0,26308552.0,3.0,8.0,507.0,55718230.46885266,33207664.692729607,Medium,B2B,7.0,86.12119875065403,5481254.0676004235,0.0
Startup_1130,Finance,11.0,17705770.0,2.0,23.0,308.0,25909407.93175209,3451590.540845127,Large,Hybrid,7.0,100.0,2002124.703455185,1.0
Startup_4278,Logistics,9.0,27218378.0,1.0,6.0,208.0,14086621.326738287,500000.0,Small,B2C,3.0,30.0,593418.7066481243,1.0
Startup_2919,AI/ML,8.0,3747760.0,3.0,28.0,492.0,62421800.88272308,722633.9983894859,Small,B2B,6.0,86.94969234728119,2782639.1887634583,1.0
Startup_3134,AI/ML,13.0,49192563.0,4.0,20.0,277.0,74278997.52694212,1887604.3462657693,Large,B2C,6.0,30.0,2090334.775818529,1.0
Startup_F_3637,Tech,8.0,34582122.0,3.0,8.0,103.0,37646844.77673039,12311278.064539889,Small,B2B,5.0,71.06201749154356,3820677.2628637236,0.0
Startup_F_2550,Logistics,1.0,7910957.0,2.0,3.0,437.0,47748353.52982022,16219012.540839022,Small,B2B,3.0,61.80005730433504,8024456.83316708,0.0
Startup_209,Education,0.0,34757853.0,1.0,2.0,585.0,25520506.63852609,1237750.2012733547,Medium,Hybrid,1.0,30.0,1241068.0650500576,1.0
Startup_2796,Logistics,2.0,46621634.0,2.0,29.0,594.0,32359488.829067014,500000.0,Large,B2B,7.0,75.27748667184257,500000.0,1.0
Startup_4036,Finance,10.0,45846589.0,2.0,6.0,162.0,3395622.5402039737,500000.0,Medium,Hybrid,5.0,46.72557240318369,500000.0,1.0
Startup_799,Logistics,5.0,14505736.0,3.0,10.0,587.0,72885812.46746244,500000.0,Small,B2B,9.0,30.0,569249.0233466842,1.0
Startup_F_3645,Logistics,9.0,5030272.0,2.0,11.0,290.0,60398091.69358927,34398698.06526762,Large,B2C,4.0,37.57776066884282,27070525.467029497,0.0
Startup_735,Education,8.0,30222330.0,4.0,12.0,506.0,11688191.8932856,500000.0,Small,Hybrid,1.0,91.99905743011642,500000.0,1.0
Startup_4657,Finance,6.0,21674843.0,1.0,0.0,912.0,65546911.74404018,500000.0,Large,B2C,4.0,94.91497009223774,1707481.1026831786,1.0
Startup_3423,Tech,1.0,17481166.0,1.0,7.0,65.0,104645396.3488166,3007789.438451651,Large,B2B,6.0,30.0,500000.0,1.0
Startup_1175,Tech,4.0,8577931.0,1.0,3.0,777.0,76309792.2937521,3335303.8264004425,Large,B2C,2.0,46.02414354551479,500000.0,1.0
Startup_3461,Healthcare,1.0,11012227.0,3.0,27.0,21.0,30518299.53323238,2507519.2017642935,Medium,B2B,5.0,75.69293648833988,500000.0,1.0
Startup_F_227,Health,3.0,34495357.0,1.0,4.0,711.0,17260985.876541488,20300875.028489813,Medium,B2B,1.0,72.37047731463767,29664460.66565541,0.0
Startup_1832,Logistics,9.0,42582433.0,3.0,11.0,524.0,58423408.0559373,500000.0,Small,B2B,5.0,30.0,500000.0,1.0
Startup_F_2182,Finance,3.0,29119485.0,2.0,4.0,361.0,59200875.45947045,29382328.136562563,Small,B2B,6.0,84.78059703907482,9831758.924621576,0.0
Startup_3609,Healthcare,0.0,4754294.0,3.0,13.0,275.0,21488708.552463286,500000.0,Large,Hybrid,8.0,39.73232724059974,500000.0,1.0
Startup_F_2066,Logistics,5.0,7805969.0,3.0,7.0,19.0,19913622.994553458,44326919.776373446,Large,B2C,6.0,85.85888992813457,11298526.956505276,0.0
Startup_F_3199,Logistics,2.0,32962629.0,1.0,8.0,198.0,2506657.612284836,48213455.06092386,Small,B2B,4.0,40.28138032821034,28400840.731036518,0.0
Startup_199,E-commerce,8.0,33565953.0,1.0,1.0,927.0,124214.0769845846,1987803.035597758,Medium,Hybrid,4.0,51.3564747795502,646157.2083072929,1.0
Startup_F_2095,Finance,7.0,20312460.0,4.0,3.0,672.0,67009030.46569535,5664861.057563826,Large,B2C,7.0,42.68329406179576,28938810.77763075,0.0
Startup_F_374,Tech,1.0,8818441.0,3.0,7.0,609.0,55940294.8629756,12830827.471648218,Medium,B2B,1.0,79.13323735867034,22763011.850027487,0.0
Startup_1098,Tech,10.0,33752433.0,2.0,29.0,269.0,55725948.68557021,500000.0,Large,Hybrid,4.0,32.53597921215195,500000.0,1.0
Startup_549,E-commerce,1.0,2697010.0,4.0,3.0,658.0,14867043.874618964,752944.7643537717,Large,Hybrid,4.0,30.0,500000.0,1.0
Startup_F_2863,Finance,4.0,21258932.0,4.0,6.0,244.0,12996644.603153013,6694532.423391825,Small,B2B,7.0,42.1030436239551,8438105.308902293,0.0
Startup_F_317,Tech,9.0,19545623.0,1.0,4.0,727.0,18792503.63710794,30365128.83174441,Small,B2C,7.0,78.20151088706332,11846932.383980636,0.0
Startup_F_833,Logistics,1.0,27167544.0,2.0,6.0,124.0,27919769.074552156,42526587.314453185,Medium,B2C,7.0,33.15603845085843,11963872.960994288,0.0
Startup_F_3903,Tech,5.0,30518630.0,4.0,5.0,405.0,50185730.240544155,15069310.633779228,Large,B2B,4.0,47.11136668289508,25684098.05489771,0.0
Startup_F_3741,Health,1.0,20415897.0,4.0,2.0,360.0,11467081.067916967,13482456.706621207,Medium,B2B,5.0,71.83660711693187,500000.0,0.0
Startup_2315,Tech,0.0,11660109.0,4.0,7.0,511.0,39626560.97134934,2187816.9357193382,Medium,B2C,6.0,48.92832076497481,930008.0975506682,1.0
Startup_F_955,Finance,6.0,16855977.0,3.0,10.0,380.0,30941959.70226608,30185549.23810995,Small,B2C,4.0,77.9674446636933,16380107.390563425,0.0
Startup_F_1161,Tech,8.0,36058761.0,1.0,6.0,193.0,61635476.84498306,49375608.67216562,Small,B2C,3.0,77.03771235684061,13506427.900083706,0.0
Startup_F_311,Finance,5.0,31576146.0,4.0,1.0,487.0,65351395.76737551,8630527.11441034,Large,B2B,4.0,52.777190901092595,6029170.2095676,0.0
Startup_3773,E-commerce,2.0,24759758.0,2.0,18.0,537.0,32813438.527663507,500000.0,Medium,B2C,8.0,49.6577825675779,658634.4930649998,1.0
Startup_F_1200,Tech,3.0,21181374.0,4.0,2.0,502.0,84665703.46486625,811780.8785692705,Medium,B2B,7.0,53.41851908776606,12532043.675864385,0.0
Startup_F_2354,Health,3.0,34612463.0,2.0,1.0,192.0,60638519.701599464,36508520.794413365,Small,B2C,7.0,62.24013238790559,4485658.804622915,0.0
Startup_F_2041,Finance,9.0,26812055.0,4.0,11.0,83.0,69339077.04902445,23159708.512120165,Large,B2C,3.0,75.67551706574325,24840289.908697605,0.0
Startup_617,Tech,14.0,30435417.0,1.0,2.0,336.0,67589748.34669414,1006623.6544095293,Small,B2B,8.0,100.0,500000.0,1.0
Startup_1119,E-commerce,8.0,29593435.0,4.0,24.0,924.0,63602278.34329272,500000.0,Small,B2C,5.0,70.92240484661251,3012127.39961271,1.0
Startup_938,Finance,10.0,48330961.0,1.0,24.0,633.0,44367160.72746819,500000.0,Large,B2B,8.0,83.08765430598852,701841.1921242464,1.0
Startup_F_910,Finance,7.0,18416138.0,4.0,7.0,445.0,26832420.640657347,26396909.507471178,Medium,B2B,4.0,42.40154481812441,13978102.026733734,0.0
Startup_2573,Logistics,7.0,12510508.0,3.0,16.0,789.0,5418189.453543583,500000.0,Small,B2B,4.0,97.00375014423597,1638413.943230122,1.0
Startup_623,Tech,12.0,17161162.0,3.0,19.0,588.0,94732361.17565227,542818.9342194246,Medium,B2B,5.0,61.74829846054614,500000.0,1.0
Startup_F_2498,Finance,8.0,16937214.0,3.0,3.0,568.0,44683893.059072785,16335985.326115837,Large,B2B,4.0,35.58838640286348,16144039.760286223,0.0
Startup_F_1126,Logistics,5.0,20947086.0,4.0,9.0,468.0,88196543.90202358,17572146.323377725,Large,B2C,6.0,74.42967136595108,13619112.385200892,0.0
Startup_4289,E-commerce,6.0,19261924.0,2.0,17.0,51.0,66956749.57483728,759915.3883429823,Large,Hybrid,2.0,66.91201571992559,500000.0,1.0
Startup_4774,Finance,2.0,43432060.0,3.0,13.0,43.0,23681272.795579847,500000.0,Small,B2C,2.0,95.74106132159838,500000.0,1.0
Startup_1093,Healthcare,11.0,37660746.0,1.0,25.0,839.0,39733382.88050422,500000.0,Large,B2B,2.0,30.0,2345234.3352552387,1.0
Startup_F_4066,Tech,2.0,35952363.0,4.0,7.0,433.0,15396259.184891148,6987153.917524026,Large,B2B,7.0,40.07339161626228,27352049.50971897,0.0
Startup_F_58,Finance,1.0,11279184.0,1.0,5.0,286.0,34319191.068132505,24754627.846910823,Large,B2B,3.0,42.49206164229643,11478542.500777036,0.0
Startup_F_3350,Logistics,8.0,21288665.0,1.0,8.0,133.0,50773577.18297168,18128977.5613213,Medium,B2B,6.0,51.77170295248122,6151437.580849167,0.0
Startup_4232,Finance,14.0,38497924.0,1.0,23.0,405.0,44296243.2993707,500000.0,Small,Hybrid,6.0,66.88674489532868,500000.0,1.0
Startup_2202,E-commerce,8.0,15848858.0,4.0,26.0,819.0,14359465.203828141,1277961.9664202565,Medium,B2B,2.0,30.162365690426256,962404.7340863905,1.0
Startup_1161,E-commerce,12.0,14169682.0,3.0,17.0,806.0,75953186.09732203,500000.0,Large,Hybrid,3.0,80.44706454662192,1201173.571717565,1.0
Startup_4996,Education,9.0,39609909.0,4.0,13.0,324.0,13226529.290086182,877793.6454611459,Small,B2B,7.0,30.0,967526.947973291,1.0
Startup_F_2363,Logistics,6.0,32225096.0,1.0,11.0,454.0,36366092.17092369,33234346.524056084,Small,B2B,6.0,49.068353198790774,28269267.687692855,0.0
Startup_F_4208,Logistics,9.0,26660320.0,2.0,4.0,435.0,14693091.735324683,6040641.014280388,Large,B2C,4.0,43.096235943997115,2453461.0150159565,0.0
Startup_F_586,Health,8.0,9593188.0,3.0,1.0,749.0,12234054.076565666,36911695.63980713,Small,B2C,5.0,41.207139240236344,20824815.736429572,0.0
Startup_F_1648,Tech,3.0,3454082.0,4.0,1.0,205.0,43493533.71588498,22850880.172575437,Small,B2B,6.0,40.016072781753735,3529803.333984167,0.0
Startup_479,Education,13.0,14528761.0,2.0,8.0,484.0,11356745.972596284,3079307.2733459934,Large,B2B,2.0,30.0,667822.8877896743,1.0
Startup_1353,E-commerce,10.0,31357176.0,4.0,2.0,196.0,38467920.634070806,2398683.156527395,Small,B2C,9.0,55.87726350203188,500000.0,1.0
Startup_F_1471,Health,1.0,25950408.0,2.0,11.0,162.0,20882969.315625448,21889863.928857695,Small,B2C,2.0,44.30437180895231,9781624.372982163,0.0
Startup_F_95,Health,1.0,35537493.0,4.0,9.0,380.0,84172010.42255619,12225516.767693846,Medium,B2B,7.0,55.37890944024733,5146394.302668696,0.0
Startup_2648,Logistics,5.0,11562275.0,3.0,22.0,345.0,81370734.36812055,2257826.1951208725,Medium,B2B,2.0,90.8493079062205,1673534.5481727978,1.0
Startup_F_2850,Logistics,1.0,14564005.0,3.0,4.0,281.0,7101564.7054675445,20331370.414175175,Large,B2B,2.0,57.40670118641344,12394152.420817856,0.0
Startup_3459,AI/ML,2.0,47861317.0,4.0,16.0,597.0,100677715.3094002,2285392.062782755,Medium,Hybrid,2.0,30.0,521144.7444913082,1.0
Startup_F_616,Tech,9.0,30335471.0,2.0,11.0,764.0,77904601.57917997,25466671.594774265,Large,B2B,4.0,70.20029244469808,25736171.53588667,0.0
Startup_4585,E-commerce,2.0,3702413.0,2.0,6.0,90.0,104182910.99235661,3342407.949307723,Large,Hybrid,5.0,34.605603197584635,500000.0,1.0
Startup_3510,AI/ML,8.0,42571254.0,1.0,3.0,732.0,3430708.769977249,500000.0,Large,B2B,1.0,30.0,500000.0,1.0
Startup_1034,AI/ML,14.0,23016977.0,4.0,12.0,547.0,44537418.97695729,500000.0,Large,Hybrid,5.0,30.0,500000.0,1.0
Startup_4195,E-commerce,10.0,12220736.0,4.0,4.0,201.0,47167086.10776231,2067440.7211818167,Medium,B2B,2.0,53.532085477683886,500000.0,1.0
Startup_F_2797,Logistics,2.0,26423295.0,3.0,4.0,695.0,38568743.279188894,44281528.97283741,Medium,B2C,3.0,33.2873695838806,2484489.2437576856,0.0
Startup_2599,Finance,4.0,43770579.0,1.0,7.0,225.0,5666617.574653474,546184.1560950687,Small,B2C,5.0,30.0,500000.0,1.0
Startup_F_861,Tech,3.0,25294691.0,3.0,4.0,61.0,35420907.34462936,30316345.173789542,Large,B2B,2.0,58.36957395487381,9898327.80322129,0.0
Startup_4122,Healthcare,14.0,7350070.0,2.0,28.0,473.0,80356407.63708137,500000.0,Small,B2C,5.0,80.06203606970719,651034.7388566863,1.0
Startup_F_2878,Finance,6.0,18463979.0,4.0,2.0,683.0,92880877.71208113,16471917.33081615,Medium,B2B,2.0,36.90634926665658,21017539.732662402,0.0
Startup_F_2699,Health,9.0,5558708.0,2.0,11.0,478.0,5950958.8995553125,44645344.19781875,Small,B2B,1.0,54.57867699290522,5296455.334687636,0.0
Startup_3616,Education,14.0,42826771.0,4.0,13.0,277.0,53246938.757406324,500000.0,Small,B2C,9.0,58.15097076150799,500000.0,1.0
Startup_F_1760,Logistics,6.0,6276085.0,3.0,1.0,628.0,61504884.761144795,49286364.87451999,Medium,B2B,2.0,72.66165869192854,25445357.634358503,0.0
Startup_F_3085,Tech,3.0,27987760.0,2.0,2.0,420.0,25097744.347364437,42572938.63403577,Small,B2B,6.0,39.141985021897526,6442851.322587393,0.0
Startup_4587,E-commerce,6.0,22228194.0,4.0,14.0,363.0,58548175.79059245,4253413.384480644,Large,B2B,1.0,30.0,500000.0,1.0
Startup_1426,Logistics,2.0,8805312.0,4.0,3.0,933.0,15997444.545997497,817872.9438564398,Large,Hybrid,7.0,30.0,2216926.0647521624,1.0
Startup_3439,Healthcare,5.0,30863983.0,1.0,27.0,288.0,51863854.57130818,500000.0,Medium,Hybrid,2.0,80.1763476562504,500000.0,1.0
Startup_2920,Education,14.0,48367035.0,4.0,22.0,369.0,20742686.441827875,500000.0,Medium,B2C,6.0,94.37093537571299,664466.2431948333,1.0
Startup_1872,Healthcare,5.0,16527981.0,3.0,27.0,885.0,28639556.647932943,500000.0,Medium,Hybrid,4.0,92.80239453323763,2437324.5920697246,1.0
Startup_F_3941,Health,9.0,27548135.0,1.0,10.0,754.0,95006998.09180911,21681439.765133128,Large,B2B,1.0,59.30309164087084,2816336.2365491036,0.0
Startup_481,Logistics,7.0,46876195.0,1.0,17.0,551.0,33989815.03826973,2275693.18522338,Small,B2C,7.0,70.75449814485161,500000.0,1.0
